protein_id,clade,length,pfam_id,taxa_id
I3LV12,E,147,PF04979,9823
I3M3W1,E,434,PF07525,43179
I3MAC0,E,374,PF12845,43179
I3MF23,E,1223,mobidb-lite,43179
I3MHD8,E,1180,PF02210,43179
I3ML11,E,490,PF07690,43179
I3ML52,E,254,PF00786,43179
I3MLM5,E,1016,PF00418,43179
I3MNK2,E,692,CoiledCoil,43179
I3MPB9,E,809,CoiledCoil,43179
I3MPZ7,E,514,PF13895,43179
I3MQI1,E,346,PF04969,43179
I3MUV0,E,276,PF00023,43179
I3MYA5,E,1663,PF16704,43179
I3N2F0,E,208,mobidb-lite,43179
I3N5Z7,E,251,PF13417,43179
I3N8Y6,E,478,CoiledCoil,43179
I3NG40,E,1328,PF01094,43179
I3P6Z5,E,221,PF00115,182768
I3SGW0,E,134,PF00173,3880
I3SIZ8,E,453,PF13181,3880
I3SQC1,E,174,PF02089,34305
I3SVG6,E,313,PF02089,3880
I3T5H6,E,362,PF00514,3880
I3VF85,E,70,PF00179,3735
I3VJ52,E,520,PF05758,154407
I3VMX4,E,486,PF01010,1129994
I3XJC2,E,379,PF00032,36803
I3XJT7,E,368,PF00033,36803
I3XN00,E,652,PF00390,4558
I3ZQQ2,E,418,mobidb-lite,5850
I4DHA7,E,1053,mobidb-lite,5827
I4DNY1,E,307,PF01585,66420
I4DQX9,E,602,PF03489,76194
I4DRT1,E,136,PF00005,76194
I4DS60,E,224,PF00638,76194
I6L9M3,E,494,PF00128,61426
I6LDY8,E,275,PF02806,50033
I6LPH9,E,86,PF00969,9544
I6LV63,E,322,PF00146,260624
I6MPC4,E,208,PF00115,1056035
I6NI41,E,483,PF00006,201859
I6NLB1,E,340,PF06444,7004
I6NT35,E,606,PF06455,9970
I6P4K0,E,180,PF00821,575568
I6PF81,E,241,PF00115,112226
I6PQP2,E,217,PF00115,99345
I6PZ88,E,208,PF00115,1150429
I6Q8E7,E,374,PF00033,666514
I6QPN4,E,213,PF00063,591271
I6UVD2,E,222,PF00119,1194963
I6XGC6,E,1498,PF00005,4092
I6YKS8,E,198,PF00115,876649
I6YQA8,E,234,PF00931,871758
I7AHK4,E,381,PF00171,478698
I7B959,E,870,PF00623,1196395
I7G6I3,E,343,PF01602,9541
I7KJR8,E,3550,mobidb-lite,10116
J3KWP7,E,225,PF03489,4533
J3KX31,E,366,PF03478,4533
J3L2X2,E,224,PF06974,4533
J3LCN3,E,212,mobidb-lite,4533
J3LNN3,E,331,PF00076,4533
J3LQ67,E,1046,mobidb-lite,4533
J3LUX0,E,238,mobidb-lite,4533
J3LX22,E,740,PF13947,4533
J3M817,E,265,mobidb-lite,4533
J3MU89,E,214,mobidb-lite,4533
J3N873,E,180,PF08224,4533
J3QP12,E,514,mobidb-lite,10090
J3S152,E,553,PF00789,8729
J3S9M4,E,586,CoiledCoil,8729
J3SCT3,E,728,PF01189,8729
J3SDG7,E,165,PF00412,8729
J3SFE2,E,253,PF00335,8729
J3SKK7,E,457,PF12940,173247
J4G9L3,E,1280,mobidb-lite,599839
J4GSM1,E,1377,mobidb-lite,599839
J4I1W0,E,519,mobidb-lite,599839
J4I8I1,E,569,PF12796,599839
J4I9Y2,E,410,PF00108,599839
J4IBC8,E,1623,mobidb-lite,599839
J7EYV6,E,610,PF00662,128124
J7FKX5,E,181,PF00129,9606
J7FNG3,E,209,PF10426,448706
J7GRT3,E,313,PF02430,5833
J7GXW5,E,217,PF00006,272673
J7H2L2,E,287,PF00069,190402
J7HSJ0,E,401,PF01824,1222202
J7IRG7,E,311,PF01010,1226139
J7KG12,E,233,PF00106,7227
J7MCZ7,E,179,PF00252,3726
J7MEP5,E,190,PF08384,68444
J7Q5T9,E,193,PF00016,43073
J9E6U3,E,119,PF00224,6293
J9EQR2,E,319,PF00521,6293
J9ERF0,E,347,PF13012,1172189
J9FBU8,E,1076,mobidb-lite,6293
J9FG12,E,145,PF03661,6293
J9HI93,E,1148,mobidb-lite,7159
J9HPB9,E,535,PF00651,1172189
J9I5G7,E,840,mobidb-lite,1172189
J9I9Z0,E,422,CoiledCoil,1172189
J9IIN9,E,312,PF00887,1172189
J9IIR3,E,258,PF02493,1172189
J9IJM2,E,878,mobidb-lite,1172189
J9J1U4,E,1041,mobidb-lite,1172189
J9J3S1,E,21680,mobidb-lite,1172189
J9JMI7,E,786,PF13959,7029
J9JVI1,E,3209,CoiledCoil,7029
J9JVU5,E,201,PF00411,7029
J9K129,E,546,PF06463,7029
J9K2F0,E,317,PF00069,7029
J9KA78,E,862,mobidb-lite,7029
J9KCZ1,E,879,CoiledCoil,7029
J9LIK5,E,168,PF03221,7029
J9M5X1,E,171,PF00078,7029
J9M627,E,8139,mobidb-lite,7029
J9M8K2,E,480,PF12017,7029
J9PH07,E,324,PF00146,201758
J9PT89,E,336,PF00361,545777
J9QH37,E,256,PF00115,1090907
J9UEN7,E,155,PF13499,165450
J9UIM8,E,481,PF01824,149650
J9WS37,E,216,PF00243,8822
J9ZUP8,E,503,PF01348,207887
J9ZW90,E,195,PF00143,89462
K0E2Y0,E,345,PF00361,28377
K0QY94,E,706,PF04191,159749
K0RCM3,E,593,PF14312,159749
K0RXK8,E,165,mobidb-lite,159749
K0RZC6,E,142,PF08238,159749
K0S4Z5,E,2018,mobidb-lite,159749
K0SP47,E,859,PF12854,159749
K0T0L7,E,452,PF08238,159749
K0T2Z9,E,299,PF08238,159749
K0TJD8,E,333,mobidb-lite,159749
K1PP66,E,711,mobidb-lite,29159
K1PQ68,E,247,PF00335,29159
K1PQJ1,E,582,PF14932,29159
K1PSY8,E,416,PF00084,29159
K1PWY7,E,119,PF02210,29159
K1Q3S2,E,621,PF00071,29159
K1Q892,E,362,PF00147,29159
K1Q9R8,E,730,mobidb-lite,29159
K1QJL0,E,1018,PF16739,29159
K1QL05,E,582,PF00431,29159
K1QNV6,E,339,CoiledCoil,29159
K1QX19,E,467,PF01643,29159
K1R9Z0,E,563,PF01344,29159
K1RAN6,E,2123,mobidb-lite,29159
K1RD74,E,2871,CoiledCoil,29159
K1REI6,E,287,PF02752,29159
K1RMU7,E,752,PF12796,29159
K1RQE4,E,647,PF00439,29159
K1RTN3,E,445,PF03662,29159
K1RVK9,E,3010,PF00041,29159
K3XE05,E,1107,mobidb-lite,4555
K3XLX7,E,212,PF00046,4555
K3XXZ1,E,347,PF01095,4555
K3XY62,E,330,PF00076,4555
K3XYY9,E,252,PF05368,4555
K3Y1K6,E,522,PF00067,4555
K3YCF8,E,682,mobidb-lite,4555
K3YJ27,E,274,PF00076,4555
K3YQF2,E,705,mobidb-lite,4555
K3Z4M2,E,616,PF00933,4555
K3ZJI7,E,277,PF00271,4555
K3ZQ49,E,1203,mobidb-lite,4555
K3ZRH6,E,627,mobidb-lite,4555
K4A0R5,E,396,PF12776,4555
K4A3D9,E,892,mobidb-lite,4555
K4A515,E,1172,PF00690,4555
K4A520,E,1157,mobidb-lite,4555
K4APM0,E,272,PF13041,4555
K4AVP6,E,253,PF00804,4081
K4AZ19,E,2411,PF16418,4081
K4B064,E,170,PF10273,4081
K4B5S9,E,761,mobidb-lite,4081
K4B7T2,E,853,PF13041,4081
K4BBD7,E,280,PF14380,4081
K4BG52,E,659,PF00205,4081
K4BL70,E,520,CoiledCoil,4081
K4BRE9,E,1269,CoiledCoil,4081
K4BU47,E,617,PF00342,4081
K4BUR9,E,592,PF00400,4081
K4C662,E,1138,mobidb-lite,4081
K4C7K1,E,901,PF10517,4081
K4CGW5,E,617,PF01535,4081
K4CJS9,E,585,PF13041,4081
K4CTL7,E,474,PF02136,4081
K4DCL5,E,1162,PF11721,4081
K4EJN6,E,171,PF10401,8038
K4FBI9,E,452,PF02788,216820
K4GLP2,E,324,PF00318,7868
K4HBV6,E,100,PF00179,1227503
K4HH23,E,227,PF07679,8547
K4K5C6,E,38,PF02419,58228
K4KHQ3,E,34,PF05151,1241917
K4KRN0,E,44,PF01701,1241925
K4MJU9,E,433,PF00105,7221
K7ASA5,E,5171,PF00435,9598
K7BL27,E,1312,CoiledCoil,9598
K7BNS6,E,505,mobidb-lite,9598
K7C8Q5,E,203,PF04756,9598
K7CSG7,E,735,PF00200,9598
K7DSY7,E,1121,CoiledCoil,9598
K7E154,E,2937,PF00681,13616
K7EAA0,E,106,PF02171,9258
K7EG19,E,53,PF04756,9258
K7EPB5,E,92,PF00076,9606
K7ET61,E,338,PF09790,9601
K7F2L6,E,559,PF03736,13735
K7F559,E,330,mobidb-lite,13735
K7F7G9,E,873,PF00643,13735
K7FEZ2,E,1168,PF06371,13735
K7FNZ7,E,789,mobidb-lite,13735
K7FPW4,E,163,PF00241,13735
K7FQL0,E,248,PF00293,13735
K7FQT6,E,417,PF13918,13735
K7FX36,E,286,mobidb-lite,13735
K7FYQ8,E,245,PF00341,13735
K7FZF2,E,1014,mobidb-lite,13735
K7G2Y7,E,1101,mobidb-lite,13735
K7G3N3,E,1130,PF12661,13735
K7G649,E,935,PF07654,13735
K7G810,E,3016,PF12661,13735
K7GA81,E,837,PF00676,13735
K7GDA6,E,2389,mobidb-lite,13735
K7GRI2,E,76,PF00443,9823
K7H7K7,E,1757,PF00084,281687
K7HEF3,E,511,PF00505,281687
K7HKL6,E,191,PF05602,281687
K7HZU0,E,196,PF00176,281687
K7INM6,E,2101,mobidb-lite,7425
K7IZF7,E,611,PF09728,7425
K7J2U5,E,1516,mobidb-lite,7425
K7J4F4,E,489,LowComplexity,7425
K7J703,E,1842,PF02928,7425
K7JUG6,E,588,PF12872,7425
K7JZU1,E,271,PF02949,7425
K7K183,E,458,PF14829,3847
K7KBK3,E,491,PF03106,3847
K7KC16,E,369,PF03931,3847
K7KD18,E,819,PF07714,3847
K7KDU6,E,730,PF00122,3847
K7KHE0,E,246,PF14767,3847
K7KQ94,E,512,PF00072,3847
K7KUK4,E,2040,mobidb-lite,3847
K7KUT8,E,474,PF13374,3847
K7KWG9,E,575,PF10551,3847
K7LAY4,E,279,PF00076,3847
K7LET2,E,607,PF01171,3847
K7LVZ6,E,811,PF08276,3847
K7LYR5,E,378,PF00860,3847
K7M3T0,E,989,mobidb-lite,3847
K7M4X5,E,353,PF07714,3847
K7MW33,E,471,PF01535,3847
K7N3V8,E,528,PF00139,3847
K7NB52,E,219,PF00115,1197225
K7NU38,E,221,PF00115,223369
K7NUX2,E,184,PF00016,329759
K7NVC3,E,200,PF00115,421465
K7T4A7,E,219,PF00115,1251695
K7TX32,E,480,PF00201,4577
K7UTH3,E,856,PF06972,4577
K7V9M9,E,391,LowComplexity,4577
K7WNS4,E,113,PF00115,1240288
K7WQB4,E,270,PF00033,1260094
K7WT53,E,219,PF00115,76254
K7X0R1,E,289,mobidb-lite,4565
K7ZWN3,E,563,PF02116,83678
K8E8T8,E,816,PF00626,41875
K8E9Y3,E,687,mobidb-lite,41875
K8EFR9,E,1283,PF00400,41875
K8EL38,E,418,mobidb-lite,41875
K8EMD8,E,371,PF00462,41875
K8ENA0,E,554,PF02037,41875
K8F3H1,E,16310,PF14312,41875
K8FEG4,E,1757,mobidb-lite,41875
K9IL79,E,548,PF00884,9430
K9IQN6,E,2606,mobidb-lite,9430
K9IRK9,E,309,PF01476,9430
K9IUC6,E,923,mobidb-lite,9430
K9IW23,E,2959,mobidb-lite,9430
K9IYF0,E,168,PF00525,9430
K9IYZ1,E,608,PF01926,9430
K9J303,E,846,PF14596,9430
K9J3P7,E,1223,PF12202,9430
K9JFV0,E,109,PF00125,57855
K9K7Y6,E,370,PF00033,709348
K9K9I5,E,824,CoiledCoil,9796
K9KCT5,E,79,PF15346,9796
K9KFT5,E,218,PF00400,9796
K9KWH5,E,228,PF00115,1076096
K9LM56,E,207,PF10591,27923
K9MQC6,E,156,PF00115,121845
K9MTZ9,E,227,PF00119,119480
K9N516,E,107,PF00125,1242043
K9S1T2,E,653,PF00361,1263248
L0AP42,E,219,PF00115,1265864
L0BDT6,E,160,PF00976,266512
L0N737,E,528,PF00067,7091
L5JQ80,E,2292,PF00168,9402
L5JRR5,E,224,mobidb-lite,9402
L5JSH4,E,720,CoiledCoil,9402
L5JVA7,E,692,PF08266,9402
L5JY97,E,504,mobidb-lite,9402
L5JYJ4,E,79,PF10247,9402
L5K265,E,638,PF01344,9402
L5K9T9,E,1457,mobidb-lite,9402
L5KB29,E,818,mobidb-lite,9402
L5KGW7,E,256,PF02781,9402
L5KQZ0,E,1622,mobidb-lite,9402
L5KR53,E,2165,PF00194,9402
L5KWV8,E,876,PF10613,9402
L5KYD8,E,346,PF01399,9402
L5KZ95,E,534,PF03137,9402
L5L3U1,E,256,PF00046,9402
L5LAA9,E,1664,mobidb-lite,225400
L5LHY0,E,386,mobidb-lite,225400
L5LMP4,E,781,PF01655,225400
L5LP26,E,283,PF05891,225400
L5LU93,E,614,PF00919,225400
L5LWJ8,E,372,mobidb-lite,225400
L5M0U0,E,234,mobidb-lite,225400
L5M1V6,E,2572,PF00053,225400
L5M2I0,E,1083,PF09409,225400
L5M568,E,565,PF00658,225400
L5MH90,E,331,PF00089,225400
L7JR44,E,82,PF11346,72359
L7LR61,E,454,PF08781,72859
L7LWV3,E,686,PF00271,72859
L7M2M0,E,315,PF00400,72859
L7M3E5,E,179,PF02936,72859
L7M5D8,E,388,mobidb-lite,72859
L7M5X0,E,1187,PF00675,72859
L7M716,E,192,mobidb-lite,72859
L7M746,E,751,PF00611,72859
L7M8Z7,E,358,mobidb-lite,72859
L7MHF5,E,1091,mobidb-lite,72859
L7MLZ5,E,354,PF01066,72859
L7MP59,E,216,PF00115,1893499
L7MQ32,E,219,PF00115,1893356
L7MQT1,E,219,PF00115,1269629
L7N175,E,2702,PF00801,59463
L7N378,E,1603,mobidb-lite,8364
L7NHY9,E,273,PF00115,878190
L7Q213,E,182,PF00252,30301
L7QMJ2,E,976,PF00988,1086253
L7QRV0,E,152,PF00282,721154
L7QS90,E,975,PF00988,1178046
L7R2A7,E,378,PF03952,1178305
L7RD40,E,237,CoiledCoil,1035780
L7REC2,E,223,PF00243,274527
L7RH67,E,237,CoiledCoil,127654
L7RRX8,E,318,PF00361,751993
L7S084,E,196,PF00415,5866
L7S5N7,E,223,PF00243,261709
L7T3L1,E,108,PF00147,7165
L8AZG5,E,173,PF00499,1069386
L8AZQ9,E,612,PF00662,125796
L8BSB3,E,219,PF00115,992583
L8HPK5,E,117,PF00125,72004
L8HQ11,E,1802,CoiledCoil,72004
L8HR90,E,470,PF01591,72004
L8HT60,E,162,PF00042,72004
L8HUX5,E,899,mobidb-lite,72004
L8HWH5,E,724,PF01266,72004
L8HX11,E,357,PF00307,72004
L8HXY5,E,226,PF00538,72004
L8I1A1,E,655,PF13306,72004
L8I2X6,E,396,PF00029,72004
L8I8R9,E,659,PF07714,72004
L8I9L8,E,315,PF00400,72004
L8IDT6,E,652,mobidb-lite,72004
L8INJ3,E,216,CoiledCoil,72004
L8INL8,E,1092,mobidb-lite,72004
L8INX0,E,174,mobidb-lite,72004
L8IQ73,E,299,PF07039,72004
L8ITZ1,E,379,mobidb-lite,72004
L8IVH1,E,610,mobidb-lite,72004
L8IZJ0,E,153,PF03874,72004
L8J4T3,E,626,mobidb-lite,72004
L8XZ24,E,595,mobidb-lite,246437
L8Y8R5,E,134,PF04505,246437
L8Y9J0,E,1599,LowComplexity,246437
L8YGR1,E,1069,PF00003,246437
L9J9E4,E,909,mobidb-lite,246437
L9JKV8,E,839,PF00405,246437
L9KTF8,E,351,PF00069,246437
L9L1G7,E,810,PF14604,246437
L9LAI1,E,442,mobidb-lite,246437
L9LBD0,E,1471,PF00041,246437
L9LCY1,E,111,PF01965,246437
M0ZT44,E,360,PF00076,4113
M1A4Z4,E,1015,mobidb-lite,4113
M1A518,E,476,PF00561,4113
M1AHP4,E,650,PF12854,4113
M1AIS5,E,323,PF01593,4113
M1AKR9,E,458,PF13041,4113
M1AYP4,E,197,PF16770,4113
M1B877,E,716,PF01535,4113
M1BA88,E,114,PF04739,4113
M1BD51,E,431,PF01458,4113
M1BDL7,E,497,PF00931,4113
M1C5A4,E,144,PF00833,4113
M1C8P4,E,328,PF03109,4113
M1CA52,E,474,PF00069,4113
M1CBV2,E,538,mobidb-lite,4113
M1CQN3,E,210,PF04832,4113
M1D5T9,E,246,PF13639,4113
M1D7A5,E,264,PF14299,4113
M1DI71,E,245,PF00319,4113
M1DST7,E,283,PF03478,4113
M1H9E3,E,1479,PF00041,9371
M1JDV1,E,112,PF03953,1291237
M1VAX5,E,313,PF01824,1219509
M2WUG0,E,1039,PF08264,130081
M2X2N6,E,214,PF14392,130081
M2Y4X5,E,746,PF00400,130081
M2Y6P7,E,404,mobidb-lite,130081
M3VVY7,E,1740,PF10409,9685
M3VW61,E,1091,PF08474,9685
M3W1L2,E,1152,mobidb-lite,9685
M3W6E1,E,431,mobidb-lite,9685
M3W858,E,302,PF00378,9685
M3WD97,E,1107,mobidb-lite,9685
M3WH39,E,386,PF00076,9685
M3WKM8,E,1073,mobidb-lite,9685
M3WLN5,E,3494,PF07645,9685
M3WSK6,E,456,PF12796,9685
M3WUF3,E,622,PF00076,9685
M3WW83,E,280,PF00640,9685
M3WWH0,E,1223,mobidb-lite,9685
M3X0T7,E,111,PF07686,9685
M3X3G1,E,482,PF00091,9685
M3X3P7,E,325,mobidb-lite,9685
M3XGR3,E,569,PF12310,7897
M3XHY4,E,1174,mobidb-lite,7897
M3XJK9,E,1117,PF12661,7897
M3XKA2,E,812,mobidb-lite,7897
M3ZFB1,E,490,PF00909,8083
M3ZI65,E,537,PF05624,8083
M3ZMS1,E,603,PF09457,8083
M3ZVF3,E,437,PF00100,8083
M3ZX96,E,940,PF00093,8083
M4A378,E,807,mobidb-lite,8083
M4A4J6,E,7507,PF00435,8083
M4A6A6,E,480,PF00092,8083
M4AE73,E,207,PF03357,8083
M4AGB1,E,878,PF00569,8083
M4AQ09,E,7244,PF00435,8083
M4ARS5,E,455,PF00097,8083
M4ASZ3,E,776,PF16794,8083
M4AV74,E,2138,CoiledCoil,8083
M4H2T8,E,44,PF01701,106773
M4HY80,E,121,PF00110,1239071
M4I1V2,E,361,PF00033,709348
M4ISA2,E,317,PF00091,498171
M4IZZ2,E,449,PF12171,30301
M4JDZ5,E,205,PF00115,1281938
M4M1M3,E,277,PF01824,462689
M4TAF6,E,497,PF13206,5691
M5FQ92,E,127,PF02109,1858805
M5FRD4,E,1497,mobidb-lite,1858805
M5FUZ1,E,686,PF13516,1858805
M5G4J1,E,284,mobidb-lite,1858805
M5G8Q0,E,1180,mobidb-lite,1858805
M5VZM0,E,247,PF00504,3760
M5W165,E,444,PF00069,3760
M5W3G6,E,516,PF02892,3760
M5W761,E,233,PF03168,3760
M5W8M0,E,204,PF03650,3760
M5WG79,E,590,PF00750,3760
M5WGV1,E,423,PF00612,3760
M5WJT9,E,1104,PF01535,3760
M5WMX7,E,564,PF00443,3760
M5WQJ8,E,959,PF13802,3760
M5WQY4,E,675,PF01344,3760
M5X4X6,E,791,PF07714,3760
M5XKF3,E,970,PF13234,3760
M5XYQ7,E,73,mobidb-lite,3760
M7ANY3,E,352,PF00002,8469
M7AZP5,E,1015,PF00443,8469
M7B504,E,340,PF08127,8469
M7B9G8,E,218,PF00071,8469
M7BBR3,E,877,mobidb-lite,8469
M7BC59,E,1026,PF04970,8469
M7BTW9,E,281,PF00112,8469
M7BYE6,E,301,PF01391,8469
M7C3X4,E,414,PF02140,8469
M7CET2,E,1538,PF02460,8469
M7YE96,E,471,PF00433,4572
M7YLW6,E,323,PF00141,4572
M7YRZ6,E,991,mobidb-lite,4572
M7Z701,E,289,PF00069,4572
M7Z8I7,E,107,PF01554,4572
M8AF95,E,692,PF13041,4572
M8AK36,E,760,PF04578,4572
M8ANB1,E,266,PF05460,4572
M8ARJ2,E,557,PF00076,37682
M8B4S3,E,232,PF13225,37682
M8BBJ2,E,298,mobidb-lite,37682
M8BKQ8,E,194,PF00082,37682
M8BLF0,E,683,PF03105,37682
M8BMR2,E,1011,PF06507,37682
M8BT72,E,121,PF06839,37682
M8BTU9,E,785,PF00069,37682
M8C0D5,E,757,PF13532,37682
M8C3H1,E,244,PF14299,37682
M8C9Z1,E,537,PF00232,37682
M8CFR4,E,1299,PF13041,37682
M9MSM5,E,1463,mobidb-lite,7227
M9NKP0,E,276,PF00115,7038
M9NPG1,E,296,PF13855,38727
M9NYA4,E,211,PF00115,9931
M9PAH2,E,89,PF00969,9606
M9PBJ0,E,18031,PF06582,7227
M9PRR3,E,475,PF02874,1262161
M9R0V4,E,908,mobidb-lite,46514
M9TIZ6,E,392,mobidb-lite,93129
M9V7G7,E,221,PF00016,1317846
M9ZLT1,E,215,PF12796,269057
M9ZMG9,E,107,PF13631,624258
N0DW85,E,151,PF00115,58666
N1QXI2,E,495,mobidb-lite,37682
N6SX45,E,315,mobidb-lite,77166
N6T559,E,503,PF01399,77166
N6TNN5,E,345,PF12146,77166
N6TNT3,E,252,PF08079,77166
N6TZH1,E,7056,PF00435,77166
N6U1Z3,E,222,mobidb-lite,77166
N6U422,E,647,mobidb-lite,77166
N6U491,E,549,PF03145,77166
N6UIZ1,E,229,PF03171,77166
N6UPE3,E,402,mobidb-lite,77166
O08587,E,467,mobidb-lite,10116
O13010,E,406,PF01504,9823
O14976,E,1311,mobidb-lite,9606
O15245,E,554,PF00083,9606
O15357,E,1258,PF00017,9606
O17190,E,441,PF00917,6239
O17398,E,875,PF00168,6239
O17412,E,1635,LowComplexity,7159
O19760,E,255,PF07654,9606
O24640,E,628,PF02518,50298
O44935,E,226,PF00063,1051067
O45033,E,760,PF01067,6182
O45300,E,359,PF03125,6239
O45379,E,184,PF00025,6239
O45419,E,386,PF00431,6239
O47575,E,360,PF00032,6282
O48556,E,214,PF00719,4577
O49768,E,45,PF00249,3702
O63162,E,441,PF02788,76467
O76880,E,376,mobidb-lite,7227
O79511,E,354,PF00033,52781
O79516,E,352,PF00033,52779
O88611,E,215,PF09011,30637
O89007,E,320,PF01454,10090
O95180,E,2353,mobidb-lite,9606
P00439,E,452,PF00351,9606
P01670,E,111,PF07686,10090
P04793,E,153,PF00011,3847
P09972,E,364,PF00274,9606
P10079,E,1064,PF00008,7668
P12027,E,542,PF07276,8022
P16157,E,1881,mobidb-lite,9606
P16227,E,433,PF00051,9556
P19593,E,608,PF00078,3088
P23687,E,710,PF00326,9823
P25304,E,1959,PF07648,10116
P29400,E,1685,PF01391,9606
P32198,E,773,PF16484,10116
P41348,E,144,PF02943,3562
P49919,E,348,PF02234,10090
P51071,E,392,PF02797,29760
P52796,E,345,PF00812,10116
P54685,E,360,PF00069,44689
P61979,E,463,PF00013,10090
P70208,E,1872,PF01833,10090
P78352,E,724,PF00625,9606
P79359,E,133,PF00046,9544
P80071,E,112,PF00007,8400
P85245,E,31,PF03784,214529
P91540,E,238,PF00646,6239
P91767,E,1264,PF00041,7130
P93043,E,980,mobidb-lite,3702
P98023,E,210,PF00116,5693
Q01HC2,E,538,PF01388,4530
Q02485,E,1146,PF00520,10116
Q06RX2,E,217,PF03144,76315
Q06XV8,E,224,PF01824,379644
Q08D57,E,1956,mobidb-lite,8364
Q08E25,E,388,mobidb-lite,9913
Q08GV8,E,459,PF01059,9718
Q09HA7,E,346,mobidb-lite,9544
Q09VM8,E,58,PF00001,367663
Q0PE10,E,157,PF00931,42229
Q0PXC2,E,215,PF01486,4081
Q0QFW4,E,364,PF00032,94176
Q0QPN8,E,284,LowComplexity,3330
Q0QV18,E,134,PF05920,3329
Q0VC91,E,440,PF12610,9913
Q0VCC1,E,253,PF04193,9913
Q0WUF6,E,559,mobidb-lite,3702
Q105J5,E,634,PF05424,5833
Q106I5,E,447,PF01824,339118
Q11126,E,365,PF00852,9913
Q12830,E,3046,mobidb-lite,9606
Q13685,E,434,PF00400,9606
Q14315,E,2725,PF00630,9606
Q15BH2,E,1159,mobidb-lite,9606
Q15I65,E,527,PF00483,62890
Q15JB9,E,446,PF00016,356277
Q16FR3,E,597,PF13193,7159
Q16HY2,E,399,PF14327,7159
Q16SD1,E,312,mobidb-lite,7159
Q16WY2,E,709,PF08205,7159
Q16Y42,E,232,PF00071,7159
Q17750,E,735,PF09743,6239
Q17HQ2,E,428,PF00089,7159
Q17KK7,E,1347,PF02463,7159
Q17L42,E,1214,LowComplexity,7159
Q17LU2,E,1450,mobidb-lite,7159
Q18176,E,578,PF00501,6239
Q19S61,E,187,PF00016,189432
Q1A176,E,366,PF03144,40690
Q1AF38,E,182,PF00976,30334
Q1AN54,E,1295,PF12009,114617
Q1HGT4,E,158,PF00116,52890
Q1HLC3,E,413,PF07679,304329
Q1HU27,E,173,PF00499,113382
Q1KPN5,E,167,PF02790,380631
Q1L4K1,E,251,PF03144,5272
Q1MX20,E,1079,mobidb-lite,7937
Q28476,E,905,PF08516,9541
Q28C54,E,252,PF00335,8364
Q28GR1,E,64,PF09072,8364
Q29RY0,E,212,PF00169,9606
Q29X18,E,218,PF00361,29076
Q2A967,E,154,PF06839,3712
Q2HND0,E,189,PF00163,253516
Q2HWK1,E,516,PF07732,362203
Q2HZ18,E,336,PF00295,3847
Q2I9S2,E,147,PF08323,112863
Q2KJ89,E,448,PF07645,9913
Q2KLR2,E,191,PF00163,324423
Q2LB60,E,483,PF00115,366133
Q2LBA1,E,483,PF00115,366088
Q2LIX3,E,470,PF12785,5865
Q2MDG4,E,576,PF00135,204285
Q2MN21,E,187,PF00115,355177
Q2Q1F1,E,594,PF04566,108551
Q2Q8L5,E,150,PF00001,9182
Q2QLE7,E,360,PF00110,9598
Q2VGR0,E,191,PF13855,7757
Q2VJE2,E,169,PF07004,7230
Q2VQJ2,E,167,PF02790,10231
Q2VT98,E,229,PF00116,307046
Q2VW67,E,54,PF00895,287706
Q2XRF7,E,266,PF02009,5833
Q2XYJ3,E,165,PF01847,7240
Q2YG54,E,379,PF00033,118797
Q30J06,E,110,PF00125,143894
Q31296,E,251,PF00993,10007
Q31643,E,73,PF00969,9606
Q32891,E,467,PF02788,41232
Q32NX3,E,604,mobidb-lite,8355
Q32R53,E,573,PF02776,29728
Q32SE9,E,185,PF00115,326390
Q32U17,E,174,PF00976,317398
Q32YB1,E,467,PF00016,218449
Q33286,E,465,PF02788,32251
Q335Y4,E,93,PF00203,78714
Q34126,E,170,PF00032,28791
Q37562,E,355,PF06455,52039
Q37768,E,140,PF00115,38160
Q39282,E,433,PF08276,3711
Q3B874,E,755,PF08232,9606
Q3L717,E,67,PF00895,61383
Q3LHF7,E,615,PF01225,3218
Q3SCZ1,E,217,mobidb-lite,5888
Q3T9Z9,E,577,mobidb-lite,10090
Q3TEX8,E,962,PF14836,10090
Q3TNI8,E,524,PF13181,10090
Q3TNW9,E,248,mobidb-lite,10090
Q3TTN2,E,431,PF00748,10090
Q3TYU1,E,379,mobidb-lite,10090
Q3TZP9,E,944,PF00051,10090
Q3U0V1,E,748,mobidb-lite,10090
Q3U208,E,412,PF02174,10090
Q3U6M5,E,203,PF00638,10090
Q3UGM4,E,1097,PF07565,10090
Q3UQJ4,E,479,mobidb-lite,10090
Q40098,E,451,PF08276,35884
Q402H4,E,612,PF00662,283373
Q45UR9,E,710,PF00168,5141
Q49KM8,E,679,PF00361,313979
Q4EW54,E,188,PF00115,127643
Q4FDX8,E,71,PF00562,279454
Q4FJV4,E,346,PF00191,10090
Q4G9U5,E,603,PF00361,9606
Q4H0Q8,E,227,PF02790,292400
Q4KNR1,E,175,PF00115,9598
Q4KTG2,E,153,PF00276,55567
Q4LE57,E,490,PF00035,9606
Q4LER8,E,279,PF00361,65727
Q4N2K6,E,549,PF00651,5875
Q4N7P0,E,556,PF00847,5875
Q4Q1S3,E,501,PF00069,5664
Q4Q3U9,E,541,mobidb-lite,5664
Q4Q7R4,E,211,PF01765,5664
Q4QFZ6,E,138,PF00179,5664
